,smiles,MolWt
11639,C1=CC=C(C=C1)C(=C(F)F)CBr,233.05499999999995
11640,C1C(C1(F)F)(C2=CC=CC=C2)Br,233.05499999999998
11641,C1=CC=C(C=C1)OCC(CF)Br,233.07999999999996
11642,C1=CC=C(C=C1)OC(CCF)Br,233.07999999999996
11643,C1=CC=C(C=C1)C(OCCF)Br,233.07999999999996
11644,C1=CC=C(C=C1)OCC(CBr)F,233.07999999999996
11645,C1=CC=C(C=C1)C(=S(=O)=O)Br,233.08599999999996
11646,C1=CC=C(C=C1)COCOC=C(Cl)Cl,233.094
11647,C1=CC=C(C=C1)C=C2C=CC=C2Br,233.10799999999995
11648,CC(S(=O)C1=CC=CC=C1)Br,233.12999999999997
11649,CCCOC(C1=CC=CC=C1)C(Cl)Cl,233.13799999999998
11650,C1=CC=C(C=C1)OCCC(CCl)CCl,233.13799999999998
11651,CCOC(C)C(C1=CC=CC=C1)(Cl)Cl,233.138
11652,COCC(CC1=CC=CC=C1)C(Cl)Cl,233.138
11653,COC(CCC1=CC=CC=C1)C(Cl)Cl,233.138
11654,CC(C)(COC(Cl)Cl)C1=CC=CC=C1,233.138
11655,CCOC(CC(Cl)Cl)C1=CC=CC=C1,233.13800000000003
11656,COCC(CCl)C(C1=CC=CC=C1)Cl,233.13800000000003
11657,COCC(CCl)(CCl)C1=CC=CC=C1,233.13800000000003
11658,C1=CC=C(C=C1)SC(=CCCl)CCl,233.16299999999995
11659,C1C(C1(Cl)Cl)CSC2=CC=CC=C2,233.163
11660,CC(C(C1=CC=CC=C1)C(F)(F)F)[N+](=O)[O-],233.18899999999994
11661,C1=CC=C(C=C1)CC(C[N+](=O)[O-])C(F)(F)F,233.18899999999994
11662,CC(C)(C)[Si](C1=CC=CC=C1)(Cl)Cl,233.214
11663,CC(C[Si](C)(Cl)Cl)C1=CC=CC=C1,233.21400000000003
11664,CC([N+](=O)[O-])(F)S(=O)(=O)C1=CC=CC=C1,233.22000000000003
11665,CC1CC(=CC=C1)P(=O)(C2=CC=CC=C2)N,233.251
11666,CC(C)(C(CCC1=CC=CC=C1)C=C)[N+](=O)[O-],233.311
11667,CC(C)C(=CC(C)C[N+](=O)[O-])C1=CC=CC=C1,233.311
11668,CCC(CC)C=C(CC1=CC=CC=C1)[N+](=O)[O-],233.311
11669,CCCCCCC=C(C1=CC=CC=C1)[N+](=O)[O-],233.311
11670,CCCCCCC(=C[N+](=O)[O-])C1=CC=CC=C1,233.311
11671,CC(C)CC(=CC(C)C1=CC=CC=C1)[N+](=O)[O-],233.311
11672,CCCCC(C(C=C)C1=CC=CC=C1)[N+](=O)[O-],233.311
11673,C1CCC(CC1)C(C[N+](=O)[O-])C2=CC=CC=C2,233.31100000000004
11674,CC=CCC(C)(CC[N+](=O)[O-])C1=CC=CC=C1,233.31100000000004
11675,CCCCC(C[N+](=O)[O-])C=CC1=CC=CC=C1,233.31100000000004
11676,CC1(C(C(C1(C)C)[N+](=O)[O-])C2=CC=CC=C2)C,233.31100000000004
11677,C1=CC=C(C=C1)C(CN)SS(=O)(=O)O,233.314
11678,CCCCOC(CCC1=CC=CC=C1)N=[N+]=[N-],233.31500000000003
11679,CC(C)(C)OC(CCC1=CC=CC=C1)N=[N+]=[N-],233.31500000000003
11680,C1=CC=C(C=C1)C#CCCCC=C2C=CC=C[CH+]2,233.33399999999997
11681,C1C[CH+]C(=C1)C(=C2CC=CC=C2)C3=CC=CC=C3,233.33400000000003
11682,C#CCCCC(=C1C=CC=C[CH+]1)C2=CC=CC=C2,233.33400000000003
11683,C1CC(C(C1)OCC2=CC=CC=C2)N=C=S,233.33600000000004
11684,C1CCC(C(C1)N=[N+]=[N-])SC2=CC=CC=C2,233.34000000000003
11685,CC(C)(CC(C)(C)N=C=S)C1=CC=CC=C1,233.38000000000002
11686,C1=CC=C(C=C1)OC=C(Cl)Br,233.49199999999996
11687,C1=CC=C(C=C1)C=CC(=C(Cl)Cl)Cl,233.52499999999998
11688,CC(C(C1=CC=CC=C1)Cl)Br,233.53599999999994
11689,C1=CC=C(C=C1)C(CCl)CBr,233.53599999999994
11690,CCC(C1=CC=CC=C1)(Cl)Br,233.53599999999994
11691,C1=CC=C(C=C1)C(CCCl)Br,233.53599999999997
11692,C1=CC=C(C=C1)CC(CBr)Cl,233.53599999999997
11693,C1=CC=C(C=C1)CC(CCl)Br,233.53599999999997
11694,C1=CC=C(C=C1)CCC(Cl)Br,233.53599999999997
11695,C1=CC=C(C=C1)C(CCBr)Cl,233.53599999999997
11696,C1=CC=C(C=C1)P(=O)(CC[N+](=O)[O-])Cl,233.59099999999995
11697,C1=CC=C(C=C1)C(CCNS(=O)O)Cl,233.72
11698,C[Te]CC1=CC=CC=C1,233.768
11699,CC[Te]C1=CC=CC=C1,233.768
11700,C1=CC=C(C=C1)C([N+](=O)[O-])(F)Br,234.02399999999997
11701,C1=CC=C(C=C1)OCI,234.03599999999997
11702,CC(C(C1=CC=CC=C1)Cl)([N+](=O)[O-])Cl,234.08199999999997
11703,C1=CC=C(C=C1)P(=N[N+]#N)(N=[N+]=[N-])N=[N+]=[N-],234.14300000000003
11704,CC(C)OP(=O)(C1=CC=CC=C1)C(F)F,234.18200000000002
11705,CCOC(=C(C1=CC=CC=C1)C(F)(F)F)F,234.19199999999995
11706,C1=CC=C(C=C1)C(=C(C(=S(=O)=O)F)F)F,234.19799999999992
11707,C1=CC=C(C=C1)C#CS(=O)(=O)C(F)(F)F,234.19799999999992
11708,CCOC(C1=CC=CC=C1)OCC(F)(F)F,234.21699999999993
11709,COC(COCC1=CC=CC=C1)C(F)(F)F,234.21699999999998
11710,COC(CC(F)(F)F)(C1=CC=CC=C1)OC,234.21700000000004
11711,CCOC(CC(F)(F)F)OC1=CC=CC=C1,234.21700000000004
11712,COP(=O)(C1CC=CC=C1)C2=CC=CC=C2,234.235
11713,CC(C)(C)C(C1=CC=CC=C1)(C(F)(F)F)F,234.23599999999993
11714,C1=CC=C(C=C1)C=CCS(=O)C(F)(F)F,234.24199999999993
11715,CS(=O)C=C(C1=CC=CC=C1)C(F)(F)F,234.24199999999996
11716,CC(C#CC(F)F)(C1=CC=CC=C1)OCC#C,234.245
11717,C1CCC(C(C1)[N+](=O)[O-])(C2=CC=CC=C2)N=O,234.25500000000002
11718,C1=CC=C(C=C1)NS(=O)(=O)N=S(=O)=O,234.25799999999998
11719,CCCC(F)(F)S(=O)(=O)C1=CC=CC=C1,234.26700000000002
11720,CP(=O)(C1=CC=CC=C1)C(=C)C2CCCC2,234.2789999999999
11721,CP(=O)(C=CC1CCCC1)C2=CC=CC=C2,234.27899999999997
11722,CC(CCC1=CC=CC=C1)SC(F)(F)F,234.28599999999994
11723,CC(C)SC(C1=CC=CC=C1)C(F)(F)F,234.28599999999997
11724,CCC(C1(CC=CC=C1)C2=CC=CC=C2)(F)F,234.28899999999996
11725,CC(=C)C(=CC(=C)C(C1=CC=CC=C1)(F)F)C,234.289
11726,COC(C=CC=CCOC1=CC=CC=C1)OC,234.29500000000002
11727,C1CCC(C1)C=CC(COC2=CC=CC=C2)F,234.314
11728,CC#CC=C(C)S(=O)(=O)CC1=CC=CC=C1,234.32
11729,CS(=O)(=O)C1=CCC(C=C1)C2=CC=CC=C2,234.32000000000005
11730,CS(=O)(=O)C1(CC=CC=C1)C2=CC=CC=C2,234.32000000000005
11731,COC(CCC1=CC=CC=C1)OCCCC=C,234.33899999999994
11732,CCCOC(C=CC1=CC=CC=C1)OCCC,234.33899999999994
11733,CC(=CCOC1=CC=CC=C1)COC(C)(C)C,234.33899999999997
11734,CCC=C(CC)C(C1=CC=CC=C1)OCOC,234.33899999999997
11735,CC(C)(C)C(=C(C1=CC=CC=C1)OC)COC,234.33899999999997
11736,CC(C)C(C=C(C)C1=CC=CC=C1)OCOC,234.33899999999997
11737,CCC=C(C)C(C1=CC=CC=C1)C(OC)OC,234.33899999999997
11738,CC(C)C(=C(C1=CC=CC=C1)OC)C(C)OC,234.33899999999997
11739,CC(=CC(OC1=CC=CC=C1)OC(C)(C)C)C,234.33899999999997
11740,CC(C)(C)C=CC(C1=CC=CC=C1)(OC)OC,234.33899999999997
11741,CC(C)(C)C(C=CC1=CC=CC=C1)(OC)OC,234.33899999999997
11742,CCCCCC=C(C1=CC=CC=C1)OCOC,234.33899999999997
11743,CC(C=C)C(C)C(C1=CC=CC=C1)OCOC,234.33899999999997
11744,CCC(C)(C=C)C(C1=CC=CC=C1)OCOC,234.33899999999997
11745,CCC(C)CC(C1=CC=CC=C1)OC(=C)OC,234.33899999999997
11746,CCOC(CC=C(C)C1=CC=CC=C1)OCC,234.339
11747,CCOC(CCC=CC1=CC=CC=C1)OCC,234.339
11748,CCCCCCOC(=COC)C1=CC=CC=C1,234.339
11749,CC(C)(C)OC1CC(C1)OCC2=CC=CC=C2,234.339
11750,CC1C(C1(C(C)C)OC)(C2=CC=CC=C2)OC,234.339
11751,CC(C)(C)C(COC=C)COC1=CC=CC=C1,234.339
11752,CCCCCOCC=CCOC1=CC=CC=C1,234.339
11753,CC(C)OC1CC(C1)C(C2=CC=CC=C2)OC,234.339
11754,CCOC(C=CC(C)C1=CC=CC=C1)OCC,234.339
11755,CCOC(C=CCCC1=CC=CC=C1)OCC,234.339
11756,CC(=C)CC(CCC1=CC=CC=C1)OCOC,234.339
11757,CC(C)(C)OOC(C)(C)C(=C)C1=CC=CC=C1,234.339
11758,CC(C=C(C)CC(OC)OC)C1=CC=CC=C1,234.339
11759,CC(C)C(=C(COC)COC)C1=CC=CC=C1,234.339
11760,CCCCOC(C)OCC=CC1=CC=CC=C1,234.339
11761,CC1CCCC(C1)OC(C2=CC=CC=C2)OC,234.339
11762,CC(C=C)C(CCC1=CC=CC=C1)OCOC,234.339
11763,CCC(=CC(OCC)OCC)C1=CC=CC=C1,234.339
11764,CC(C)(C)OOC(C)(C1CC1)C2=CC=CC=C2,234.339
11765,CC(C)OC(C=CC1=CC=CC=C1)OC(C)C,234.339
11766,CCC(CC(OC)OC)C=CC1=CC=CC=C1,234.33900000000003
11767,CC(CC=C(C)C)C(C)(C1=CC=CC=C1)OO,234.33900000000003
11768,CCOCC1(CCCC1OC)C2=CC=CC=C2,234.33900000000003
11769,COC1CCCCCC1(C2=CC=CC=C2)OC,234.33900000000003
11770,C=CCOCCCCCOCC1=CC=CC=C1,234.33900000000003
11771,COCC(CC1CC1)(COC)C2=CC=CC=C2,234.33900000000003
11772,COC(C1CCCCC1)(C2=CC=CC=C2)OC,234.33900000000003
11773,CC=CCCC(C)(CCC1=CC=CC=C1)OO,234.33900000000003
11774,C=CC=C(C=C)C1=CC=C(CC1)C2=CC=CC=C2,234.34199999999996
11775,C=CC=CC=CC1=CCCC(=C1)C2=CC=CC=C2,234.34199999999998
11776,CC(=C)C(=CC1C=CC=C1)C(=C)C2=CC=CC=C2,234.34199999999998
11777,C=CC(=CC(=C)C1=CC=CCC1)C2=CC=CC=C2,234.34199999999998
11778,C1CC(=CC=C1)C2=CC=CC(C2)C3=CC=CC=C3,234.34199999999998
11779,C=CC=C(C=C)C(=C(C=C)C1=CC=CC=C1)C=C,234.34199999999998
11780,C1CC(=CC=C1)C2=C(C=CCC2)C3=CC=CC=C3,234.34199999999998
11781,C=CC=C(C=C)C(=C(C=C)C=C)C1=CC=CC=C1,234.34199999999998
11782,C1CC(=CC=C1)C2=CC(=CCC2)C3=CC=CC=C3,234.34199999999998
11783,C=CC1=CC=C(CC1)C(=C)C=CC2=CC=CC=C2,234.342
11784,C1CC(=CC(=C1)C2=CCC=CC2)C3=CC=CC=C3,234.342
11785,CC1=C(CC=C1C2=CCCC=C2)C3=CC=CC=C3,234.342
11786,C=CC=CC(=C)C(=C)C=CC(=C)C1=CC=CC=C1,234.342
11787,C1=CC=C(C=C1)C(CC2C=CC=C2)C3C=CC=C3,234.342
11788,C=CC=CC(=C)C(=C)C(=CC=C)C1=CC=CC=C1,234.342
11789,CC1C=CC=C1C(=C)C=C(C=C)C2=CC=CC=C2,234.342
11790,CC=CC=C(C=CC1=CCC=C1)C2=CC=CC=C2,234.342
11791,C=CC(=C)C(=C(C=C)C=CC1=CC=CC=C1)C=C,234.342
11792,CCCCCCCC=C(CF)C1=CC=CC=C1,234.358
11793,C1CC(CCC1CCCCF)C2=CC=CC=C2,234.358
11794,CCCCC1(CCC(CC1)C2=CC=CC=C2)F,234.358
11795,CCCCCCCCC(=CC1=CC=CC=C1)F,234.35800000000003
11796,C1CCC(=COCSC2=CC=CC=C2)CC1,234.36399999999998
11797,CCCCCC#CCS(=O)C1=CC=CC=C1,234.364
11798,CC(=C)SC(=C(C)C1=CC=CC=C1)COC,234.364
11799,CC#CC(C(C)(C)OC)SC1=CC=CC=C1,234.364
11800,C1CCC(CC1)S(=O)C=CC2=CC=CC=C2,234.36400000000003
11801,CC(C1=CCCCC1)S(=O)C2=CC=CC=C2,234.36400000000003
11802,CC(C)(C)S(=O)C=CC=CC1=CC=CC=C1,234.36400000000003
11803,CS(=O)(=O)CSSC1=CC=CC=C1,234.36700000000005
11804,C[Si](C1=CC=CC=C1)(OCC=C)OCC=C,234.3709999999999
11805,CC(C1=CC=CC=C1)C(C(C)OC)C(C)(C)C,234.38299999999995
11806,CC(C)(CCC1=CC=CC=C1)CC(C)(C)OC,234.38299999999995
11807,CC(CCC(C)CC1=CC=CC=C1)CCOC,234.38299999999998
11808,CC(C)CCOCC(C)(C)CC1=CC=CC=C1,234.38299999999998
11809,CC(C)(C)C(C)(C1=CC=CC=C1)OC(C)(C)C,234.38299999999998
11810,CC(C)CCCOC(C)(C)CC1=CC=CC=C1,234.38299999999998
11811,CC(C)(C)C(COC1=CC=CC=C1)C(C)(C)C,234.38299999999998
11812,CC(C)(C)CC(C1=CC=CC=C1)OC(C)(C)C,234.38299999999998
11813,CCCC(CC)C(C1=CC=CC=C1)OCCC,234.38299999999998
11814,CCCCC(C)C(C1=CC=CC=C1)OC(C)C,234.38299999999998
11815,CCCCCCOC(C)(C)CC1=CC=CC=C1,234.38299999999998
11816,CC(C)CCOCC(C1=CC=CC=C1)C(C)C,234.383
11817,CCCCCCCOC(C)CC1=CC=CC=C1,234.383
11818,CC(C)(C)C(COC(C)(C)C)C1=CC=CC=C1,234.383
11819,CCCCCCCCC(C)OC1=CC=CC=C1,234.383
11820,CC(C)(CCCOC)C(C)(C)C1=CC=CC=C1,234.383
11821,CCCCCCCCCOCC1=CC=CC=C1,234.383
11822,CCCCCCC(CCC)OC1=CC=CC=C1,234.383
11823,CCCCCCCC(CC)OC1=CC=CC=C1,234.383
11824,CCC(C)CC(C)(CCC1=CC=CC=C1)OC,234.383
11825,CCCCCCCCCCOC1=CC=CC=C1,234.383
11826,CCC(C)CCC(CC1=CC=CC=C1)OCC,234.383
11827,CCCCCC(CCCC)OC1=CC=CC=C1,234.383
11828,CCCCCCC(C)OC(C)C1=CC=CC=C1,234.383
11829,CC=CC(=CC=C)SSC1=CC=CC=C1,234.389
11830,CC1CC(=CC=C1)SSC2=CC=CC=C2,234.389
11831,CC=CC=C(C=C)SSC1=CC=CC=C1,234.38900000000004
11832,CCCCCCC=CSCC1=CC=CC=C1,234.408
11833,CCCCC(=CC1=CC=CC=C1)SC(C)C,234.408
11834,CCCCC(C=CC1=CC=CC=C1)SCC,234.408
11835,CCCC=C(C1=CC=CC=C1)SCC(C)C,234.408
11836,CCSC(CCC1=CC=CC=C1)C(C)C=C,234.40800000000002
11837,CCSC(C)(CCC1=CC=CC=C1)CC=C,234.40800000000002
11838,CCCCCCSCC=CC1=CC=CC=C1,234.40800000000002
11839,CCCCCCSC=C(C)C1=CC=CC=C1,234.40800000000002
11840,CCCCCCC=C(C)SC1=CC=CC=C1,234.40800000000002
11841,CC(C)CCC(C(=C)C)SC1=CC=CC=C1,234.40800000000002
11842,CCCCCSC(=C(C)C)C1=CC=CC=C1,234.40800000000002
11843,CCC=CCCCCCSC1=CC=CC=C1,234.40800000000004
11844,CCCCCSCC=CCC1=CC=CC=C1,234.40800000000004
11845,CC(C)(C)[Si](C)(C)NN=CC1=CC=CC=C1,234.41900000000004
11846,CC[Si](CC)(CC)CC(C)C1=CC=CC=C1,234.459
11847,COC(C1=CC=CC=C1)[P+]([O-])(OC)Cl,234.61899999999994
11848,COP(=O)(C(C1=CC=CC=C1)Cl)OC,234.619
11849,C1=CC=C(C=C1)CCC=C(C(F)(F)F)Cl,234.64799999999994
11850,CC(C=C(C(F)(F)F)Cl)C1=CC=CC=C1,234.64800000000005
11851,C1=CC=C(C=C1)C(CCOCC(F)F)Cl,234.67299999999994
11852,CCCSP(=O)(C1=CC=CC=C1)Cl,234.68800000000002
11853,C1=CC=C(C=C1)OCCCS(=O)(=O)Cl,234.70399999999998
11854,C1=CC=C(C=C1)N(CCCl)S(=O)(=O)N,234.708
11855,COC(C1=CC=CC=C1)C2=C(CCC=C2)Cl,234.72599999999994
11856,C1CCC(C(C1)C2=CC=CC=C2)OC#CCl,234.726
11857,C=CC=C(CCl)C=CCOC1=CC=CC=C1,234.726
11858,CCC(=C(C1=CC=CC=C1)Cl)CCCC=C,234.76999999999992
11859,C1=CC=C(C=C1)CCC=CC=CCCCCl,234.76999999999995
11860,CCC=C(C1=CC=CC=C1)C(=C(C)CC)Cl,234.76999999999995
11861,CC=C(C)C(C1=CC=CC=C1)(C(=CC)C)Cl,234.76999999999998
11862,CCC(=C(C=CCC1=CC=CC=C1)Cl)CC,234.76999999999998
11863,CC1(CC(C1=C(C2=CC=CC=C2)Cl)(C)C)C,234.76999999999998
11864,CCCCCC(=CC1=CC=CC=C1)C(=C)Cl,234.76999999999998
11865,CCC(C#CCCCCCl)C1=CC=CC=C1,234.77
11866,C1CCC(CC1)C(=CC2=CC=CC=C2)CCl,234.77
11867,C1CCC(CC1)C(=CCCl)C2=CC=CC=C2,234.77
11868,CC(=C)C(C=CCCCCl)C1=CC=CC=C1,234.77
11869,C1CCC(CC1)C=CC(C2=CC=CC=C2)Cl,234.77
11870,C1CCC(C(C1)C2CC2C3=CC=CC=C3)Cl,234.77
11871,C=CCC(CC=C)CC(C1=CC=CC=C1)Cl,234.77
11872,C1CC(=CCCCl)CCC1C2=CC=CC=C2,234.77
11873,CC(=CC=CCCCCCl)C1=CC=CC=C1,234.77000000000004
11874,CC1C(CCC1Cl)C2CC2C3=CC=CC=C3,234.77000000000004
11875,C1CC(CC(C1)Cl)C2CC2C3=CC=CC=C3,234.77000000000004
11876,C1CCC(C1)(CCl)C2CC2C3=CC=CC=C3,234.77000000000004
11877,C1CCC(CC1)CC=C(C2=CC=CC=C2)Cl,234.77000000000004
11878,C1CC1C(CCC2CC2C3=CC=CC=C3)Cl,234.77000000000004
11879,CC1(CCC(C1)Cl)C2CC2C3=CC=CC=C3,234.77000000000004
11880,CC(CCl)(C1CC1)C2CC2C3=CC=CC=C3,234.77000000000004
11881,C1=CC=C(C=C1)C=CCP(=O)(Cl)Cl,235.04999999999995
11882,C1=CC=C(C=C1)C2=CC(C2(Cl)Cl)(F)F,235.05999999999995
11883,C1=CC=C(C=C1)C(=C(Cl)Cl)C=C(F)F,235.05999999999995
11884,C1=CC=C(C=C1)C2=C(C(C2Cl)(F)F)Cl,235.05999999999995
11885,CC(C(C1=CC=CC=C1)(F)F)Br,235.07099999999994
11886,CC(C(C1=CC=CC=C1)Br)(F)F,235.07099999999994
11887,C1=CC=C(C=C1)CC(CBr)(F)F,235.07099999999997
11888,C1=CC=C(C=C1)C(CCBr)(F)F,235.07099999999997
11889,C1=CC=C(C=C1)N(S(=O)[O-])Br,235.08199999999997
11890,C1=CC=C(C=C1)S(=O)(=O)CBr,235.10199999999995
11891,COC(C1=CC=CC=C1)(C(Cl)Cl)OC,235.10999999999996
11892,C1=CC=C(C=C1)OCOC(CCl)CCl,235.10999999999996
11893,C1=CC=C(C=C1)C#CC=CCCBr,235.12399999999994
11894,C1=CC=C(C=C1)C=CCC#CCBr,235.12399999999994
11895,C1=CC=C(C=C1)C=CC=CC=CBr,235.12399999999997
11896,C1=CC=C(C=C1)C2C=CC=CC2Br,235.12399999999997
11897,C1C=CC=CC1(C2=CC=CC=C2)Br,235.124
11898,C1C=C(C=CC1Br)C2=CC=CC=C2,235.124
11899,C1CC#CC(C1)(C2=CC=CC=C2)Br,235.124
11900,C1C=CC=C(C1C2=CC=CC=C2)Br,235.124
11901,C1C=C(C=CC1C2=CC=CC=C2)Br,235.124
11902,C1CC(=C(C=C1)Br)C2=CC=CC=C2,235.124
11903,C1CC(=CC(=C1)Br)C2=CC=CC=C2,235.124
11904,C=CC(=CC=CC1=CC=CC=C1)Br,235.124
11905,C1C=CC(C=C1Br)C2=CC=CC=C2,235.124
11906,C1C(C=CC=C1C2=CC=CC=C2)Br,235.124
11907,CC1=C(CC=C1C2=CC=CC=C2)Br,235.124
11908,C1CC=C(C(=C1)C2=CC=CC=C2)Br,235.124
11909,C1CC(=CC=C1C2=CC=CC=C2)Br,235.124
11910,C#CC(=CCCC1=CC=CC=C1)Br,235.124
11911,C1CC(=CC(=C1)C2=CC=CC=C2)Br,235.124
11912,CC(=CCBr)C#CC1=CC=CC=C1,235.12400000000002
11913,C=CC(=CC(=C)Br)C1=CC=CC=C1,235.12400000000002
11914,C=C(C=CC(=C)Br)C1=CC=CC=C1,235.12400000000002
11915,C#CC(=CCCBr)C1=CC=CC=C1,235.12400000000002
11916,C1C(C1(Cl)Cl)S(=O)C2=CC=CC=C2,235.13500000000002
11917,C1=CC=C(C=C1)C(=C([N+](=O)[O-])F)C(F)(F)F,235.13599999999994
11918,C1=CC=C(C=C1)OC(C(N=[N+]=[N-])(F)F)(F)F,235.13999999999993
11919,CC[Se]C=CC#CC1=CC=CC=C1,235.18800000000002
11920,C1=CC=C(C=C1)N(OS(=O)[O-])S(=O)[O-],235.24199999999996
11921,CC(C(C1=CC=CC=C1)OCCC=C)[N+](=O)[O-],235.28299999999993
11922,COCOCC1(CC1CN=O)C2=CC=CC=C2,235.28300000000002
11923,CC(COC)C=C(CC1=CC=CC=C1)[N+](=O)[O-],235.28300000000002
11924,CS(=O)(=O)S(=O)(=O)NC1=CC=CC=C1,235.28600000000003
11925,CC(COCCN=[N+]=[N-])OCC1=CC=CC=C1,235.287
11926,CC(CN=[N+]=[N-])OCCOCC1=CC=CC=C1,235.287
11927,CC(C)(C)OOC(CN=[N+]=[N-])C1=CC=CC=C1,235.287
11928,CC(C)(C)OC(COC1=CC=CC=C1)N=[N+]=[N-],235.28700000000003
11929,CCOOC(CCCN=[N+]=[N-])C1=CC=CC=C1,235.28700000000003
11930,C1=CC=C(C=C1)CCC(CCCCN=[N+]=[N-])F,235.30599999999993
11931,C1CC=C(C(C1)SC2=CC=CC=C2)[N+](=O)[O-],235.30800000000002
11932,CS(=O)(=O)C(CC=CC1=CC=CC=C1)[N+]#[C-],235.30800000000002
11933,CCCCCCC(C[N+](=O)[O-])C1=CC=CC=C1,235.32700000000003
11934,CC(C)(C)CC(C)(CC1=CC=CC=C1)[N+](=O)[O-],235.32700000000003
11935,CC(C)CC(CCCC1=CC=CC=C1)[N+](=O)[O-],235.32700000000003
11936,CC(=C)C(=CC1C=CC=C1)[C+](C)C2=CC=CC=C2,235.35
11937,C[Si](C)(C)OC(CN=[N+]=[N-])C1=CC=CC=C1,235.363
11938,C1=CC=C(C=C1)OC(CBr)Cl,235.50799999999995
11939,C1=CC=C(C=C1)OCC(Cl)Br,235.50799999999998
11940,C1=CC=C(C=C1)C2C(C2(Cl)Cl)CCl,235.54099999999994
11941,C1=CC=C(C=C1)C(C=C(CCl)Cl)Cl,235.54099999999997
11942,C1=CC=C(C=C1)C(CCl)C=C(Cl)Cl,235.54099999999997
11943,C=CC(C1=CC=CC=C1)C(Cl)(Cl)Cl,235.54099999999997
11944,CC(C1=CC=CC=C1)C(=C(Cl)Cl)Cl,235.54099999999997
11945,C1=CC=C(C=C1)C(=C(CCCl)Cl)Cl,235.54099999999997
11946,C1=CC=C(C=C1)C=CCC(Cl)(Cl)Cl,235.54099999999997
11947,C1=CC=C(C=C1)CCC(=C(Cl)Cl)Cl,235.541
11948,C=C(CC(Cl)(Cl)Cl)C1=CC=CC=C1,235.54100000000003
11949,C1=CC=C(C=C1)C(C(F)(F)F)(N=C=O)Cl,235.59199999999996
11950,C1CCC(C(C1)N=[N+]=[N-])(C2=CC=CC=C2)Cl,235.71800000000005
11951,C[Te](=O)C1=CC=CC=C1,235.74
11952,C1=CC=C(C=C1)I(=O)=O,236.00799999999998
11953,C1=CC=C(C=C1)C(F)I,236.027
11954,C1=CC=C(C=C1)N(S(=O)O)Br,236.08999999999997
11955,C1=CC=C(C=C1)OC2=C(C(C2(F)F)(F)F)F,236.13899999999992
11956,C1=CC=C(C=C1)OC#CC(C(F)(F)F)(F)F,236.13899999999992
11957,C1=CC=C(C=C1)C(=[N+]=[N-])C(C(F)(F)F)(F)F,236.14299999999994
11958,COP(=O)(C(C1=CC=CC=C1)(F)F)OC,236.15399999999997
11959,C1=CC=C(C=C1)N(P(=O)(O)O)S(=O)[O-],236.165
11960,CCP(=O)(CC(F)(F)F)C1=CC=CC=C1,236.173
11961,CC(=CC1=CC=CC=C1)C(C(F)(F)F)(F)F,236.1829999999999
11962,COP(=O)(C=CC#CC1=CC=CC=C1)OC,236.207
11963,C1=CC=C(C=C1)C=CS(=O)(=O)C(F)(F)F,236.2139999999999
11964,C1=CC=C(C=C1)S(=O)(=O)C=CC(F)(F)F,236.21399999999994
11965,C=C(C(F)(F)F)S(=O)(=O)C1=CC=CC=C1,236.21400000000003
11966,CC=C(C(C[N+](=O)[O-])C1=CC=CC=C1)[N+](=O)[O-],236.22700000000003
11967,CS(=O)(=O)C(C1=CC=CC=C1)OC(F)F,236.239
11968,C1=CC=C(C=C1)C(CNS(=O)(=O)N)(F)F,236.24299999999994
11969,C1=CC=C(C=C1)N(S(=O)[O-])S(=O)(=O)O,236.24999999999997
11970,CC(=C)COP(=O)(CC=C)C1=CC=CC=C1,236.251
11971,CC(C)(COP(=O)(C)C1=CC=CC=C1)C#C,236.25100000000003
11972,CC(CC1=CC=CC=C1)S(=O)C(F)(F)F,236.25799999999992
11973,CC(C)(C1=CC=CC=C1)OSC(F)(F)F,236.25799999999992
11974,C1=CC=C(C=C1)C(CCSO)C(F)(F)F,236.25799999999995
11975,C=CC=C(C=C)C(COC1=CC=CC=C1)(F)F,236.261
11976,CC1=CC=C(CC1)OC(C2=CC=CC=C2)(F)F,236.26100000000002
11977,CCC(C1=CC=CC=C1)C(=O)OOC(=O)CC,236.2669999999999
11978,C1=CC=C(C=C1)NS(=O)(=O)S(=O)(=O)N,236.27399999999997
11979,CC(=CP(=O)(C1=CC=CC=C1)C(C)(C)C)C,236.295
11980,CCP(=O)(C1CCCCC1)C2=CC=CC=C2,236.295
11981,CC(=C)CP(=O)(C1=CC=CC=C1)C(C)(C)C,236.295
11982,CC=CCP(=O)(C1=CC=CC=C1)C(C)(C)C,236.295
11983,C=CCCC(C=CCCC1=CC=CC=C1)(F)F,236.30499999999998
11984,C=CCC(CCC1=CC=CC=C1)C(C=C)(F)F,236.30499999999998
11985,C=CC(C1CCC1C2=CC=CC=C2)C(CF)F,236.30499999999998
11986,C1CCC(C(C1)CC=C(F)F)C2=CC=CC=C2,236.305
11987,CC(CCC(=C)C(=C)CC1=CC=CC=C1)(F)F,236.305
11988,CC(C)CC1(CC(=C(F)F)C1)C2=CC=CC=C2,236.305
11989,CC=C(CC(=C(F)F)C1=CC=CC=C1)C(C)C,236.30500000000004
11990,CC(C=CC1=CC=CC=C1)OC(C)(OC)OC,236.31099999999995
11991,CCCCOOC=C(COC)C1=CC=CC=C1,236.31099999999998
11992,CC(=CCOCC1=CC=CC=C1)COCOC,236.31099999999998
